distance,confidence,lat,lon
13419,100,33.7247552,-118.2750109
13373,100,33.7247572,-118.2750103
13494,100,33.7247592,-118.2750096
13436,100,33.7247605,-118.275009
13431,100,33.7247622,-118.2750078
13504,100,33.7247635,-118.275007
13350,100,33.7247646,-118.2750054
13445,100,33.724766,-118.2750039
13439,100,33.7247671,-118.2750028
13401,100,33.7247686,-118.2750014
13491,100,33.7247699,-118.2750006
13353,100,33.7247718,-118.2749998
13436,100,33.7247736,-118.2749988
13490,100,33.7247746,-118.2749981
13287,100,33.724776,-118.2749974
13396,100,33.7247774,-118.2749969
13334,100,33.7247783,-118.2749961
13407,100,33.7247796,-118.274995
13154,100,33.7247807,-118.2749939
13259,100,33.7247821,-118.2749929
13337,100,33.7247837,-118.2749921
13182,100,33.724785,-118.2749913
13321,100,33.7247869,-118.2749903
13255,100,33.7247883,-118.2749896
12970,100,33.7247898,-118.2749885
12751,100,33.7247913,-118.2749874
13192,100,33.7247925,-118.2749866
12966,100,33.7247939,-118.2749855
13192,100,33.7247957,-118.2749847
12823,100,33.7247967,-118.2749842
12595,100,33.7247981,-118.2749836
13057,100,33.7247995,-118.2749832
12717,100,33.7248009,-118.2749823
12830,100,33.7248024,-118.2749812
12344,100,33.7248036,-118.2749803
12717,100,33.7248058,-118.2749793
12834,100,33.7248078,-118.2749788
12528,100,33.72481,-118.274978
12420,100,33.7248121,-118.2749777
12344,100,33.7248138,-118.2749774
12467,100,33.7248157,-118.2749769
12376,100,33.7248177,-118.2749761
12499,100,33.7248194,-118.2749754
12218,100,33.724822,-118.2749745
12008,100,33.7248241,-118.2749738
12375,100,33.7248264,-118.2749728
11982,100,33.7248288,-118.2749717
12281,100,33.7248299,-118.2749705
12197,100,33.7248312,-118.2749693
12334,100,33.7248324,-118.274968
11925,100,33.7248335,-118.2749669
12213,100,33.7248352,-118.274966
12049,100,33.7248366,-118.2749651
12080,100,33.7248385,-118.2749643
12083,100,33.7248397,-118.2749635
11783,100,33.7248413,-118.2749624
11922,100,33.7248429,-118.274961
12101,100,33.7248442,-118.2749599
11913,100,33.7248457,-118.2749587
11613,100,33.7248472,-118.2749579
11867,100,33.7248482,-118.2749572
11768,100,33.7248495,-118.274956
11616,100,33.7248505,-118.2749552
11455,100,33.7248515,-118.2749542
11811,100,33.7248524,-118.2749532
11630,100,33.7248535,-118.2749525
11594,100,33.7248551,-118.2749528
11668,100,33.7248591,-118.274963
12417,100,33.7248635,-118.2749725
12270,100,33.7248689,-118.2749856
12788,100,33.7248727,-118.2749966
12935,100,33.7248768,-118.2750106
13206,100,33.7248789,-118.2750252
13393,100,33.7248793,-118.2750365
13318,100,33.7248789,-118.2750516
13253,100,33.724878,-118.2750667
13334,100,33.7248773,-118.2750797
13115,100,33.7248768,-118.275095
13162,100,33.7248745,-118.2751066
13231,100,33.724872,-118.275121
13069,100,33.7248702,-118.2751308
13192,100,33.7248697,-118.2751373
13207,100,33.7248682,-118.2751449
13172,100,33.7248666,-118.2751514
13217,100,33.7248657,-118.2751589
13047,100,33.7248647,-118.275166
13148,100,33.7248652,-118.2751713
13140,100,33.7248661,-118.2751774
13163,100,33.7248668,-118.2751807
13096,100,33.7248675,-118.2751838
13053,100,33.7248683,-118.2751862
13267,100,33.724869,-118.2751878
13125,100,33.7248689,-118.2751894
13127,100,33.7248695,-118.2751909
13067,100,33.7248694,-118.2751913
13092,100,33.7248693,-118.2751921
13151,100,33.7248696,-118.2751926
13119,100,33.7248699,-118.2751929
13012,100,33.7248709,-118.2751931
13033,100,33.7248716,-118.2751931
13095,100,33.7248725,-118.275193
13083,100,33.7248736,-118.275193
13192,100,33.7248742,-118.2751928
13180,100,33.7248752,-118.2751927
13053,100,33.7248761,-118.2751926
13108,100,33.7248771,-118.2751924
13080,100,33.7248782,-118.2751923
13211,100,33.7248788,-118.2751921
13052,100,33.7248798,-118.275192
13109,100,33.7248801,-118.2751916
13168,100,33.7248805,-118.2751914
13146,100,33.7248809,-118.2751908
12977,100,33.7248811,-118.2751903
13104,100,33.7248816,-118.2751893
13077,100,33.7248821,-118.2751883
13147,100,33.7248828,-118.2751876
13108,100,33.7248836,-118.2751866
13179,100,33.7248842,-118.2751858
13025,100,33.724885,-118.2751849
13112,100,33.7248858,-118.2751837
13049,100,33.7248867,-118.2751834
13048,100,33.7248877,-118.2751826
13199,100,33.7248892,-118.2751818
13051,100,33.7248904,-118.275181
13115,100,33.7248912,-118.27518
13166,100,33.7248923,-118.2751794
12985,100,33.7248934,-118.2751783
13045,100,33.7248947,-118.2751775
13140,100,33.7248956,-118.2751766
13144,100,33.7248969,-118.2751757
13075,100,33.7248982,-118.275175
13063,100,33.7248993,-118.2751741
13009,100,33.7249008,-118.2751734
13073,100,33.7249019,-118.275173
13085,100,33.7249039,-118.2751725
13096,100,33.7249059,-118.2751718
13210,100,33.7249077,-118.2751708
13160,100,33.7249097,-118.2751691
13263,100,33.7249111,-118.2751681
13076,100,33.7249128,-118.2751668
13166,100,33.7249141,-118.2751656
13259,100,33.7249153,-118.2751649
13119,100,33.7249164,-118.2751643
13068,100,33.7249172,-118.2751639
13164,100,33.7249187,-118.2751634
13059,100,33.7249203,-118.2751628
13158,100,33.7249213,-118.2751625
13274,100,33.7249224,-118.275162
13077,100,33.7249238,-118.2751614
13163,100,33.7249254,-118.2751606
13092,100,33.724927,-118.2751595
13131,100,33.7249282,-118.2751584
13166,100,33.7249297,-118.2751571
13221,100,33.7249315,-118.275156
13196,100,33.7249328,-118.275155
13194,100,33.7249346,-118.275154
13125,100,33.7249359,-118.2751532
13166,100,33.7249374,-118.275152
13150,100,33.7249389,-118.2751507
13222,100,33.7249397,-118.2751495
13147,100,33.7249406,-118.2751482
13302,100,33.7249414,-118.2751469
13076,100,33.7249425,-118.275146
13257,100,33.7249437,-118.2751449
13040,100,33.7249447,-118.2751438
13206,100,33.7249454,-118.2751433
13230,100,33.7249463,-118.2751424
13166,100,33.724947,-118.2751418
13172,100,33.7249478,-118.2751411
13138,100,33.7249483,-118.2751405
13168,100,33.7249492,-118.2751398
13333,100,33.7249498,-118.275139
13150,100,33.7249506,-118.2751382
13184,100,33.7249515,-118.2751371
13014,100,33.7249528,-118.275136
13068,100,33.7249539,-118.2751351
13072,100,33.7249551,-118.2751341
13261,100,33.7249558,-118.2751331
13214,100,33.7249566,-118.2751318
13107,100,33.7249575,-118.2751306
13113,100,33.7249583,-118.2751296
13032,100,33.7249592,-118.2751285
13034,100,33.7249598,-118.2751277
13119,100,33.7249606,-118.2751269
13108,100,33.7249615,-118.2751258
13182,100,33.724962,-118.2751248
13151,100,33.7249626,-118.2751232
13214,100,33.7249635,-118.2751216
13120,100,33.7249642,-118.2751204
13217,100,33.7249655,-118.275119
13148,100,33.7249662,-118.2751183
13100,100,33.7249673,-118.2751177
13160,100,33.7249679,-118.2751169
13186,100,33.7249687,-118.2751166
13099,100,33.7249695,-118.2751161
13250,100,33.7249706,-118.2751159
13198,100,33.7249716,-118.275115
13065,100,33.7249726,-118.275114
13112,100,33.7249737,-118.2751131
13163,100,33.7249757,-118.2751143
13140,100,33.7249776,-118.2751187
13103,100,33.7249788,-118.2751234
13115,100,33.7249798,-118.2751343
13022,100,33.7249796,-118.2751471
12981,100,33.7249777,-118.2751642
13083,100,33.7249736,-118.2751809
13008,100,33.7249686,-118.2751933
13087,100,33.7249602,-118.2752066
13257,100,33.7249497,-118.2752179
13313,100,33.7249401,-118.2752254
13309,100,33.7249267,-118.2752286
13204,100,33.7249158,-118.2752294
13099,100,33.7249009,-118.2752282
13142,100,33.7248858,-118.2752254
13210,100,33.724874,-118.2752234
13226,100,33.7248597,-118.2752227
13116,100,33.7248461,-118.2752228
13262,100,33.7248364,-118.2752232
13289,100,33.7248238,-118.2752244
13171,100,33.7248131,-118.2752248
13184,100,33.7248004,-118.2752256
13283,100,33.7247872,-118.2752259
13267,100,33.7247763,-118.2752256
13154,100,33.724763,-118.2752251
13191,100,33.7247532,-118.2752244
13088,100,33.7247397,-118.2752229
13112,100,33.724726,-118.2752214
13044,100,33.7247149,-118.2752202
13042,100,33.7247011,-118.2752183
13056,100,33.7246875,-118.2752162
13117,100,33.724677,-118.2752146
13135,100,33.7246629,-118.275212
13314,100,33.724652,-118.2752098
13111,100,33.7246396,-118.2752073
13221,100,33.7246269,-118.2752045
13088,100,33.7246167,-118.275202
13148,100,33.7246052,-118.2751996
13119,100,33.724597,-118.2751974
13238,100,33.7245859,-118.2751939
13259,100,33.7245752,-118.2751901
13258,100,33.7245663,-118.2751871
13326,100,33.7245563,-118.2751839
13266,100,33.7245486,-118.2751811
13262,100,33.7245375,-118.2751775
13443,100,33.724527,-118.2751735
13337,100,33.7245182,-118.2751701
13433,100,33.7245074,-118.2751659
13443,100,33.7244967,-118.2751618
13543,100,33.7244881,-118.2751579
13449,100,33.7244792,-118.275154
13571,100,33.7244761,-118.2751525
13644,100,33.7244736,-118.2751506
13598,100,33.7244723,-118.2751487
13664,100,33.7244719,-118.2751475
13590,100,33.7244714,-118.2751468
13629,100,33.7244709,-118.2751461
13729,100,33.7244713,-118.2751453
13500,100,33.7244718,-118.2751442
13582,100,33.7244722,-118.2751431
13573,100,33.7244732,-118.275142
13510,100,33.7244745,-118.2751406
13534,100,33.724475,-118.2751398
13736,100,33.7244762,-118.275139
13524,100,33.724477,-118.2751384
13639,100,33.7244779,-118.2751376
13665,100,33.7244788,-118.275137
13630,100,33.7244794,-118.2751364
13519,100,33.7244802,-118.2751352
13527,100,33.7244806,-118.2751343
13649,100,33.7244817,-118.2751335
13478,100,33.7244821,-118.2751325
13457,100,33.7244824,-118.2751316
13524,100,33.7244835,-118.2751306
13555,100,33.724485,-118.2751294
13480,100,33.7244866,-118.2751283
13613,100,33.7244884,-118.275127
13530,100,33.7244894,-118.2751265
13451,100,33.7244906,-118.2751253
13372,100,33.7244915,-118.2751239
13412,100,33.7244923,-118.2751228
13544,100,33.7244935,-118.275122
13453,100,33.7244947,-118.2751212
13486,100,33.7244963,-118.2751203
13392,100,33.7244972,-118.2751191
13463,100,33.724498,-118.2751181
13457,100,33.7244988,-118.2751174
13556,100,33.7245001,-118.2751172
13510,100,33.7245009,-118.2751165
13364,100,33.7245023,-118.2751162
13305,100,33.7245032,-118.2751158
13429,100,33.7245041,-118.2751156
13314,100,33.7245047,-118.2751154
13558,100,33.7245048,-118.2751149
13322,100,33.7245054,-118.2751141
13322,100,33.7245058,-118.2751127
